Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,441,19425,19425,19425
Partitions scanned,,442,24438,24438,24438
Partitions scanned,,443,13202,13202,13202
Partitions scanned,,444,8322,8322,8322
Partitions scanned,,445,16208,16208,16208
Partitions scanned,,446,3131,3131,3131
Partitions scanned,,447,16449,16449,16449
Partitions scanned,,448,20485,20485,20485
Partitions scanned,,449,11620,11620,11620
Partitions scanned,,450,12323,12323,12323
Partitions scanned,,451,9108,9108,9108
Partitions scanned,,452,30154,30154,30154
Partitions scanned,,453,4311,4311,4311
Partitions scanned,,454,15042,15042,15042
Partitions scanned,,455,9723,9723,9723
Partitions scanned,,456,15049,15049,15049
Partitions scanned,,457,4854,4854,4854
Partitions scanned,,458,2843,2843,2843
Partitions scanned,,459,24810,24810,24810
Partitions scanned,,460,23077,23077,23077
Partitions scanned,,461,5353,5353,5353
Partitions scanned,,462,5594,5594,5594
Partitions scanned,,463,13802,13802,13802
Partitions scanned,,464,244,244,244
Partitions scanned,,465,12494,12494,12494
Partitions scanned,,466,8167,8167,8167
Partitions scanned,,467,9798,9798,9798
Partitions scanned,,468,11727,11727,11727
Partitions scanned,,469,10239,10239,10239
Partitions scanned,,470,10537,10537,10537
Partitions scanned,,471,7856,7856,7856
Partitions scanned,,472,14234,14234,14234
Partitions scanned,,473,27183,27183,27183
Partitions scanned,,474,25084,25084,25084
Partitions scanned,,475,17966,17966,17966
Partitions scanned,,476,16418,16418,16418
Partitions scanned,,477,25253,25253,25253
Partitions scanned,,478,4464,4464,4464
Partitions scanned,,479,17253,17253,17253
Partitions scanned,,480,16090,16090,16090
Partitions scanned,,481,12936,12936,12936
Partitions scanned,,482,564,564,564
Partitions scanned,,483,25481,25481,25481
Partitions scanned,,484,18988,18988,18988
Partitions scanned,,485,17310,17310,17310
Partitions scanned,,486,17390,17390,17390
Partitions scanned,,487,18695,18695,18695
Partitions scanned,,488,16248,16248,16248
Partitions scanned,,489,9391,9391,9391
Partitions scanned,,490,670,670,670
Partitions scanned,,491,18653,18653,18653
Partitions scanned,,492,16363,16363,16363
Partitions scanned,,493,21242,21242,21242
Partitions scanned,,494,22652,22652,22652
Partitions scanned,,495,11238,11238,11238
Partitions scanned,,496,3651,3651,3651
Partitions scanned,,497,22463,22463,22463
Partitions scanned,,498,19222,19222,19222
Partitions scanned,,499,19924,19924,19924
Partitions scanned,,500,11469,11469,11469
Partitions scanned,,501,25487,25487,25487
Partitions scanned,,502,7975,7975,7975
Partitions scanned,,503,10612,10612,10612
