Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,177,0.56154,0.56635,0.56152,0.58114,0.57189,0.57892,0.57665
Time,s,178,0.60733,0.56478,0.57948,0.57239,0.57035,0.57477,0.57546
Time,s,179,0.62526,0.57953,0.58043,0.87815,0.57978,0.74264,0.57692
Time,s,180,0.61506,0.55978,0.55679,0.56641,0.56177,0.57373,0.56938
Time,s,181,0.61163,0.5753,0.57316,0.5763,0.57273,0.58747,0.69781
Time,s,182,0.611,0.55724,0.55779,0.56959,0.57336,0.57518,0.56625
Time,s,183,0.62728,0.56932,0.56727,0.56176,0.61168,0.58165,0.58587
Time,s,184,0.60967,0.55971,0.55805,0.56991,0.5668,0.5721,0.57752
Time,s,185,0.60244,0.5609,0.57533,0.56302,0.56216,0.56802,0.57935
Time,s,186,0.61527,0.56223,0.56829,0.56585,0.57573,0.57808,0.58076
Time,s,187,0.61012,0.60347,0.58852,0.56684,0.56108,0.57244,0.5738
Time,s,188,0.63246,0.56906,0.57032,0.57125,0.56623,0.58717,0.57344
Time,s,189,0.62402,0.56766,0.57177,0.57318,0.57713,0.57749,0.57885
Time,s,190,0.61552,0.57901,0.57481,0.5808,0.57684,0.5763,0.5736
Time,s,191,0.61031,0.56604,0.57128,0.5775,0.58095,0.57492,0.57327
Time,s,192,0.59818,0.59955,0.56323,0.57057,0.57249,0.57761,0.5677
Time,s,193,0.60406,0.56927,0.56276,0.56578,0.5737,0.57044,0.57225
Time,s,194,0.60354,0.56639,0.56957,0.56327,0.56676,0.58042,0.57907
Time,s,195,0.60849,0.57676,0.56403,0.57787,0.57226,0.57293,0.57173
Time,s,196,0.60682,0.57581,0.57644,0.5944,0.56704,0.57019,0.57812
Time,s,197,0.5589,0.56821,0.56729,0.58566,0.5735,0.57697,0.58223
Time,s,198,0.6041,0.56866,0.57795,0.57362,0.56287,0.56701,0.56572
Time,s,199,0.60066,0.56655,0.55614,0.56267,0.57548,0.5718,0.69597
Time,s,200,0.59223,0.56781,0.5678,0.56356,0.57471,0.57836,0.57227
Time,s,201,0.61156,0.568,0.56384,0.58019,0.57124,0.84776,0.58268
Time,s,202,0.6121,0.56935,0.56475,0.58009,0.58148,0.57839,0.57817
Time,s,203,0.57994,0.57927,0.56611,0.57068,0.57267,0.57095,0.57191
Time,s,204,0.60258,0.5661,0.5663,0.56649,0.56522,0.58322,0.66993
Time,s,205,0.68187,0.57373,0.56283,0.57364,0.57269,0.58418,0.57097
Time,s,206,0.62288,0.58128,0.56413,0.57337,0.57697,0.57899,0.57415
Time,s,207,0.61107,0.56656,0.58078,0.56792,0.56919,0.6106,0.58849
Time,s,208,0.62571,0.56908,0.56639,0.58359,0.5849,0.58629,0.58534
Time,s,209,0.6092,0.58073,0.57938,0.58696,0.57739,0.60528,0.59108
Time,s,210,0.61221,0.56577,0.56338,0.57448,0.56962,0.61797,0.57291
Time,s,211,0.62136,1.01972,0.56309,0.57496,0.5811,0.60128,0.57206
Time,s,212,0.5986,0.57274,0.56183,0.57325,0.56571,0.57104,0.58047
Time,s,213,0.60789,0.57013,0.55889,0.56672,0.56424,0.5775,0.57405
Time,s,214,0.59503,0.55932,0.62465,0.56037,0.55967,0.56835,0.56224
Time,s,215,0.61055,0.57426,0.55864,0.57407,0.58201,0.58226,0.5741
Time,s,216,0.61312,0.58067,0.56551,0.56466,0.56886,0.57324,0.56903
Time,s,217,0.60062,0.56336,0.5629,0.5713,0.57307,0.5729,0.57241
Time,s,218,0.61983,0.56973,0.56756,0.57021,0.56888,0.58325,0.57616
Time,s,219,0.61433,0.58298,0.56427,0.56469,0.57889,0.58689,0.57077
Time,s,220,0.6107,0.56593,0.56001,0.57795,0.56586,0.57001,0.57773
Time,s,221,0.61145,0.57813,0.56014,0.56363,0.56591,0.58328,0.56789
Time,s,222,0.60031,0.56681,0.56594,0.57751,0.57048,0.58064,0.57784
Time,s,223,0.61077,0.56558,0.58246,0.5655,0.60124,0.57411,0.57823
Time,s,224,0.5963,0.56092,0.55031,0.55931,0.56699,0.5605,0.56089
Time,s,225,0.60337,0.60711,0.56555,0.5684,0.56584,0.58715,0.57168
Time,s,226,0.597,0.55797,0.55169,0.56025,0.69432,0.56846,0.57455
Time,s,227,0.59984,0.56986,0.57996,0.59212,0.58543,0.58359,0.57227
Time,s,228,0.60567,0.55774,0.5607,0.56825,0.56379,0.57002,0.57019
Time,s,229,0.60581,0.56742,0.56591,0.8567,0.56564,0.57335,0.57632
Time,s,230,0.62168,0.57365,0.5647,0.57069,0.56535,0.57918,0.57726
Time,s,231,0.61828,0.57522,0.57288,0.57643,0.58208,0.58933,0.58076
Time,s,232,0.60482,0.57121,0.56352,0.83562,0.59412,0.57438,0.58397
Time,s,233,0.5969,0.56694,0.66907,0.55514,0.56956,0.57418,0.57585
Time,s,234,0.613,0.5597,0.56087,0.56251,0.56245,0.56953,0.57284
Time,s,235,0.60857,0.57405,0.57378,0.56867,0.58906,0.57964,0.58392
Time,s,236,0.60896,0.56341,0.57968,0.56696,0.56678,0.57426,0.58052
Time,s,237,0.60392,0.56359,0.56374,0.56717,0.57264,0.58274,0.57789
Time,s,238,0.60216,0.56393,0.57593,0.56637,0.5653,0.57179,0.57154
Time,s,239,0.61184,0.56962,0.56926,0.61939,0.57594,0.58191,0.57822
Time,s,240,0.59343,0.56506,0.56052,0.56507,0.56879,0.57602,0.56857
Time,s,241,0.61177,0.56656,0.57187,0.58742,0.57743,0.57939,0.57871
Time,s,242,0.60166,0.56581,0.56755,0.56202,0.57318,0.5734,1.03109
