Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,287,0.13628,0.14379,0.0951,0.1349,0.1051,0.09694,0.13914
Time,s,288,0.13547,0.12755,0.09744,0.12909,0.10917,0.08796,0.14247
Time,s,289,0.1313,0.12783,0.09887,0.13368,0.11016,0.08232,0.16469
Time,s,290,0.13001,0.13253,0.10048,0.13068,0.10253,0.09176,0.17338
Time,s,291,0.13673,0.135,0.09225,0.13848,0.10722,0.07743,0.15336
Time,s,292,0.13624,0.13387,0.09309,0.13153,0.11201,0.08115,0.15917
Time,s,293,0.12743,0.12781,0.09566,0.13971,0.10692,0.0854,0.15701
Time,s,294,0.12566,0.13503,0.09526,0.13167,0.10966,0.08138,0.16168
Time,s,295,0.13017,0.13166,0.09563,0.1297,0.1094,0.07631,0.15897
Time,s,296,0.13232,0.13443,0.10264,0.13388,0.11598,0.08171,0.15604
Time,s,297,0.1278,0.13098,0.10157,0.14213,0.11003,0.07553,0.16981
Time,s,298,0.13294,0.13254,0.10912,0.13099,0.11341,0.08398,0.15923
Time,s,299,0.13116,0.12796,0.1044,0.133,0.11176,0.08045,0.15051
Time,s,300,0.13169,0.1366,0.10537,0.13597,0.10988,0.07064,0.15669
Time,s,301,0.13547,0.12951,0.10043,0.13177,0.10926,0.06905,0.14941
Time,s,302,0.12914,0.13541,0.10177,0.1286,0.1025,0.07427,0.1454
Time,s,303,0.13417,0.13871,0.09953,0.1348,0.11672,0.07304,0.14378
Time,s,304,0.13339,0.1348,0.10276,0.14153,0.11075,0.06952,0.15743
Time,s,305,0.13766,0.13111,0.10443,0.13632,0.10479,0.07103,0.14574
Time,s,306,0.12693,0.13039,0.11292,0.12942,0.11067,0.07451,0.15028
Time,s,307,0.12863,0.13112,0.09507,0.13291,0.11596,0.07803,0.15514
Time,s,308,0.13565,0.13558,0.09128,0.14982,0.11361,0.08465,0.15518
Time,s,309,0.12951,0.1368,0.08672,0.15957,0.11066,0.09595,0.16107
Time,s,310,0.13025,0.13434,0.08941,0.16696,0.10487,0.08789,0.16034
Time,s,311,0.13401,0.12968,0.08964,0.16336,0.11042,0.08837,0.14866
Time,s,312,0.13016,0.13326,0.08852,0.16346,0.10922,0.09357,0.14776
Time,s,313,0.13223,0.13739,0.08825,0.16278,0.12116,0.08535,0.14315
Time,s,314,0.12769,0.13095,0.08875,0.16567,0.11536,0.08156,0.13785
Time,s,315,0.13349,0.13797,0.08225,0.16079,0.11381,0.08114,0.14091
Time,s,316,0.12706,0.1342,0.08768,0.16493,0.12147,0.07899,0.13351
Time,s,317,0.13026,0.13847,0.08495,0.14302,0.11414,0.07801,0.13281
Time,s,318,0.13508,0.13249,0.08684,0.14582,0.1069,0.08182,0.13903
Time,s,319,0.12516,0.13371,0.08963,0.15137,0.10695,0.0859,0.14488
Time,s,320,0.12856,0.13583,0.09035,0.14708,0.10353,0.08005,0.12872
Time,s,321,0.13817,0.13237,0.09072,0.1486,0.11116,0.08222,0.13406
Time,s,322,0.13578,0.13863,0.08703,0.14457,0.11842,0.07629,0.1356
Time,s,323,0.13915,0.13223,0.0896,0.15019,0.10984,0.07654,0.13719
Time,s,324,0.13718,0.13025,0.09316,0.14683,0.11564,0.07557,0.13958
Time,s,325,0.1281,0.13463,0.08645,0.15524,0.10465,0.08974,0.13195
