Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,5,0.06858,0.0657,0.06361,0.04841
Time,s,5,0.06769,0.06211,0.06341,0.06424
Time,s,5,0.06721,0.06208,0.06196,0.04835
Time,s,5,0.06911,0.06198,0.06245,0.0462
Time,s,5,0.067,0.06294,0.06345,0.04792
Time,s,5,0.06037,0.06454,0.06458,0.04754
Time,s,5,0.06186,0.06279,0.06508,0.04718
Time,s,5,0.06267,0.06331,0.06502,0.04651
Time,s,5,0.06247,0.06398,0.06459,0.04823
Time,s,5,0.06042,0.0615,0.06408,0.04944
Time,s,5,0.06052,0.06204,0.06305,0.04727
Time,s,5,0.06342,0.06023,0.07335,0.04674
Time,s,5,0.06039,0.06269,0.06353,0.0472
Time,s,5,0.06061,0.06143,0.0611,0.04811
Time,s,5,0.06232,0.06186,0.0659,0.04626
Time,s,5,0.06222,0.06289,0.06587,0.04678
Time,s,5,0.06251,0.06154,0.0648,0.04735
Time,s,5,0.06176,0.06101,0.0615,0.04616
Time,s,5,0.06135,0.06206,0.06193,0.04823
Time,s,5,0.06142,0.06348,0.06305,0.04526
Time,s,5,0.06532,0.06342,0.06352,0.04918
Time,s,5,0.06429,0.0628,0.06205,0.046
Time,s,5,0.06051,0.06229,0.06118,0.05006
Time,s,5,0.06067,0.06467,0.06531,0.04738
Time,s,5,0.06113,0.06284,0.06125,0.04627
Time,s,5,0.0599,0.06389,0.06574,0.04616
Time,s,5,0.06069,0.06501,0.06608,0.04714
Time,s,5,0.06377,0.06419,0.06212,0.04568
Time,s,5,0.06315,0.06131,0.06311,0.04655
Time,s,5,0.06202,0.06544,0.06223,0.04588
Time,s,5,0.06423,0.06132,0.06366,0.04761
Time,s,5,0.06369,0.0612,0.06704,0.04859
Time,s,5,0.06137,0.06291,0.06339,0.04694
Time,s,5,0.06354,0.0626,0.06543,0.04698
Time,s,5,0.06662,0.06609,0.06276,0.045
Time,s,5,0.06036,0.06279,0.06141,0.04883
Time,s,5,0.06523,0.06108,0.06514,0.04586
Time,s,5,0.06182,0.06225,0.06461,0.04764
Time,s,5,0.06196,0.06326,0.06446,0.04452
