Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,407,122071,113746,62065,122071,74934,17828,122071
Partitions scanned,,408,122071,114039,70740,122071,76604,25715,122071
Partitions scanned,,409,122071,113923,57287,122071,75725,9151,122071
Partitions scanned,,410,122071,114089,56832,122071,76594,17746,122071
Partitions scanned,,411,122071,113738,61640,122071,74622,9122,122071
Partitions scanned,,412,122071,113678,74468,122071,74261,9108,122071
Partitions scanned,,413,122071,114116,51826,122071,76506,9361,122071
Partitions scanned,,414,122071,113838,45833,122071,75349,9275,122071
Partitions scanned,,415,122071,113931,66677,122071,74962,9392,122071
Partitions scanned,,416,122071,113978,74538,122071,76083,17790,122071
Partitions scanned,,417,122071,113880,46038,122071,75303,9402,122071
Partitions scanned,,418,121843,114221,39632,121843,76740,17899,121843
Partitions scanned,,419,122071,113723,62059,122071,74798,9203,122071
Partitions scanned,,420,122071,113715,46126,122071,75273,9351,122071
Partitions scanned,,421,122071,114028,66650,122071,76440,25913,122071
Partitions scanned,,422,122071,114046,51514,122071,76466,9292,122071
Partitions scanned,,423,122071,113875,51504,122071,75729,9224,122071
Partitions scanned,,424,122071,113686,46032,122071,74357,9339,122071
Partitions scanned,,425,122071,113756,51193,122071,75547,9284,122071
Partitions scanned,,426,122071,113957,51432,122071,76313,17553,122071
Partitions scanned,,427,122071,114106,66571,122071,76376,17580,122071
Partitions scanned,,428,122071,113846,70478,122071,76190,9096,122071
Partitions scanned,,429,122071,113925,70800,122071,75436,9269,122071
Partitions scanned,,430,122071,114247,39433,122071,76609,9110,122071
Partitions scanned,,431,122071,114134,70706,122071,76597,9155,122071
Partitions scanned,,432,122071,114004,45698,122071,75818,9216,122071
Partitions scanned,,433,122071,114086,62078,122071,76733,17955,122071
Partitions scanned,,434,122071,114253,46059,122071,76785,9350,122071
Partitions scanned,,435,122071,114019,56872,122071,76277,9309,122071
Partitions scanned,,436,122071,114196,45759,122071,76655,9285,122071
Partitions scanned,,437,122071,113823,56790,122071,75077,17708,122071
Partitions scanned,,438,122071,114029,66572,122071,76344,9334,122071
Partitions scanned,,439,122071,113645,39606,122071,73873,9040,122071
Partitions scanned,,440,122071,113814,61890,122071,75494,25659,122071
Partitions scanned,,441,122071,113831,74593,122071,75967,17959,122071
Partitions scanned,,442,122071,114120,51464,122071,76204,9165,122071
Partitions scanned,,443,122071,114210,61634,122071,76539,25476,122071
Partitions scanned,,444,122071,114035,61915,122071,76263,17738,122071
Partitions scanned,,445,122071,113676,66375,122071,74354,25473,122071
Partitions scanned,,446,122071,113908,70514,122071,76153,17749,122071
Partitions scanned,,447,122071,113870,70580,122071,76061,17695,122071
Partitions scanned,,448,122071,113960,70853,122071,76522,17832,122071
Partitions scanned,,449,122071,114223,51881,122071,76655,17930,122071
Partitions scanned,,450,122071,114078,57369,122071,76415,9269,122071
Partitions scanned,,451,122071,113865,62130,122071,75263,9212,122071
Partitions scanned,,452,122071,113815,57027,122071,75717,17899,122071
Partitions scanned,,453,122071,113783,66251,122071,75083,9211,122071
Partitions scanned,,454,122071,113878,57305,122071,75265,17755,122071
Partitions scanned,,455,122071,113625,66337,122071,74405,9371,122071
Partitions scanned,,456,122071,113669,45841,122071,74491,25687,122071
Partitions scanned,,457,122071,113677,71021,122071,74537,9241,122071
Partitions scanned,,458,122071,114197,39450,122071,76239,25593,122071
Partitions scanned,,459,122071,113837,57138,122071,75921,17879,122071
Partitions scanned,,460,122071,114012,61896,122071,76314,9121,122071
Partitions scanned,,461,122071,114066,74858,122071,76236,32860,122071
Partitions scanned,,462,122071,114013,45686,122071,76716,9217,122071
Partitions scanned,,463,122071,114100,74555,122071,76393,9210,122071
Partitions scanned,,464,122071,113944,70694,122071,75884,9168,122071
Partitions scanned,,465,122071,113759,51372,122071,74664,9235,122071
Partitions scanned,,466,122071,114181,56897,122071,76477,17801,122071
Partitions scanned,,467,122071,114047,66497,122071,76040,17629,122071
Partitions scanned,,468,122071,114100,70912,122071,76231,9137,122071
Partitions scanned,,469,122071,113689,51627,122071,74975,9181,122071
Partitions scanned,,470,122071,114012,45909,122071,76464,9145,122071
Partitions scanned,,471,122071,113941,78045,122071,76274,17747,122071
Partitions scanned,,472,122071,113685,61872,122071,74565,25546,122071
Partitions scanned,,473,122071,114062,51829,122071,76094,17864,122071
Partitions scanned,,474,122071,114071,84517,122071,76818,32927,122071
Partitions scanned,,475,122071,113951,70522,122071,75345,17839,122071
Partitions scanned,,476,122071,113941,45697,122071,75597,17665,122071
Partitions scanned,,477,122071,113786,56956,122071,75997,25852,122071
Partitions scanned,,478,122071,113825,87330,122071,75509,9275,122071
Partitions scanned,,479,122071,113741,51472,122071,74734,17721,122071
Partitions scanned,,480,122071,113665,81530,122071,74543,9165,122071
Partitions scanned,,481,122071,113881,66422,122071,75773,25527,122071
Partitions scanned,,482,122071,113729,70306,122071,75242,9062,122071
Partitions scanned,,483,122071,114090,61979,122071,76309,25684,122071
Partitions scanned,,484,122071,114009,25344,122071,76162,9074,122071
Partitions scanned,,485,122071,113876,51559,122071,75244,9327,122071
Partitions scanned,,486,122071,113916,66389,122071,76173,9061,122071
Partitions scanned,,487,122071,114181,70846,122071,76462,33101,122071
Partitions scanned,,488,122071,113861,45868,122071,75776,9285,122071
Partitions scanned,,489,122071,113681,61563,122071,74490,32666,122071
Partitions scanned,,490,122071,113714,57100,122071,74218,9357,122071
Partitions scanned,,491,122071,113971,61840,122071,76278,9239,122071
Partitions scanned,,492,122071,114057,57103,122071,76129,17721,122071
Partitions scanned,,493,122071,113756,78254,122071,74745,17809,122071
Partitions scanned,,494,122071,113935,70548,122071,75644,17935,122071
Partitions scanned,,495,122071,113728,78197,122071,75171,17753,122071
Partitions scanned,,496,122071,113931,45794,122071,75677,17778,122071
Partitions scanned,,497,122071,113681,61863,122071,75346,17655,122071
Partitions scanned,,498,122071,113875,61656,122071,74918,17706,122071
Partitions scanned,,499,122071,114082,70839,122071,76423,17855,122071
Partitions scanned,,500,122071,113815,61664,122071,74897,25530,122071
Partitions scanned,,501,122071,113937,33003,122071,76095,17992,122071
Partitions scanned,,502,122071,113615,62062,122071,74393,9352,122071
Partitions scanned,,503,122071,113982,77927,122071,75965,17697,122071
Partitions scanned,,504,122071,113806,45758,122071,75872,9294,122071
Partitions scanned,,505,122071,114328,61911,122071,76675,9192,122071
Partitions scanned,,506,122071,113776,45593,122071,75137,17616,122071
Partitions scanned,,507,122071,113820,77931,122071,75431,25201,122071
Partitions scanned,,508,122071,114103,56940,122071,76455,9257,122071
Partitions scanned,,509,122071,113975,45740,122071,75296,25418,122071
Partitions scanned,,510,122071,113986,45885,122071,75294,25602,122071
Partitions scanned,,511,122071,113510,46079,122071,75133,9459,122071
Partitions scanned,,512,122071,113868,56667,122071,76091,9310,122071
Partitions scanned,,513,122071,114149,74779,122071,76755,9277,122071
Partitions scanned,,514,122071,114075,70597,122071,76396,25383,122071
Partitions scanned,,515,122071,114113,81342,122071,76336,25720,122071
Partitions scanned,,516,122071,114204,61659,122071,76468,9228,122071
Partitions scanned,,517,122071,113834,51568,122071,75150,9160,122071
Partitions scanned,,518,122071,113864,33179,122071,76364,9294,122071
Partitions scanned,,519,122071,113768,56928,122071,75304,17523,122071
