Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,580,13750,2,2
Partitions scanned,,581,22165,2,2
Partitions scanned,,582,8526,2,2
Partitions scanned,,583,27861,2,2
Partitions scanned,,584,9684,1,1
Partitions scanned,,585,4692,1,1
Partitions scanned,,586,4560,1,1
Partitions scanned,,587,18460,2,2
Partitions scanned,,588,27184,2,2
Partitions scanned,,589,15646,1,1
Partitions scanned,,590,26822,2,2
Partitions scanned,,591,18254,2,2
Partitions scanned,,592,27501,1,1
Partitions scanned,,593,2857,2,2
Partitions scanned,,594,7171,1,1
Partitions scanned,,595,22284,2,2
Partitions scanned,,596,3681,2,2
Partitions scanned,,597,6178,2,2
Partitions scanned,,598,27280,1,1
Partitions scanned,,599,10449,2,2
Partitions scanned,,600,3825,1,1
Partitions scanned,,601,27982,2,2
Partitions scanned,,602,14873,2,2
Partitions scanned,,603,14354,2,2
Partitions scanned,,604,23448,2,2
Partitions scanned,,605,11271,1,1
Partitions scanned,,606,8094,2,2
Partitions scanned,,607,28122,2,2
Partitions scanned,,608,24083,2,2
Partitions scanned,,609,23212,2,2
Partitions scanned,,610,9612,2,2
Partitions scanned,,611,15080,2,2
Partitions scanned,,612,13853,2,2
Partitions scanned,,613,26781,2,2
Partitions scanned,,614,17958,2,2
Partitions scanned,,615,5046,2,2
Partitions scanned,,616,27028,1,1
Partitions scanned,,617,4794,1,1
Partitions scanned,,618,1174,2,2
Partitions scanned,,619,28792,2,2
Partitions scanned,,620,16172,1,1
Partitions scanned,,621,11558,2,2
Partitions scanned,,622,28782,2,2
Partitions scanned,,623,27609,2,2
Partitions scanned,,624,11868,1,1
Partitions scanned,,625,21573,2,2
Partitions scanned,,626,28445,2,2
Partitions scanned,,627,18601,1,1
Partitions scanned,,628,16721,1,1
Partitions scanned,,629,20977,1,1
Partitions scanned,,630,1014,2,2
Partitions scanned,,631,10211,2,2
Partitions scanned,,632,2585,2,2
Partitions scanned,,633,9901,1,1
Partitions scanned,,634,4561,2,2
Partitions scanned,,635,19533,2,2
Partitions scanned,,636,4323,2,2
Partitions scanned,,637,11215,2,2
Partitions scanned,,638,15573,2,2
Partitions scanned,,639,3924,2,2
Partitions scanned,,640,20320,1,1
Partitions scanned,,641,3609,2,2
Partitions scanned,,642,28305,2,2
Partitions scanned,,643,7602,2,2
Partitions scanned,,644,20733,2,2
Partitions scanned,,645,11117,1,1
Partitions scanned,,646,10072,2,2
Partitions scanned,,647,17874,2,2
Partitions scanned,,648,3494,2,2
Partitions scanned,,649,11181,2,2
Partitions scanned,,650,24310,2,2
Partitions scanned,,651,2208,2,2
Partitions scanned,,652,5460,2,2
Partitions scanned,,653,22256,1,1
Partitions scanned,,654,8906,2,2
Partitions scanned,,655,10614,2,2
Partitions scanned,,656,18789,2,2
Partitions scanned,,657,6124,2,2
Partitions scanned,,658,27518,1,1
Partitions scanned,,659,19691,2,2
Partitions scanned,,660,21991,2,2
Partitions scanned,,661,15236,2,2
Partitions scanned,,662,26038,2,2
Partitions scanned,,663,14272,2,2
Partitions scanned,,664,20605,2,2
Partitions scanned,,665,10119,1,1
Partitions scanned,,666,8505,2,2
Partitions scanned,,667,12241,1,1
Partitions scanned,,668,3916,2,2
Partitions scanned,,669,5333,2,2
Partitions scanned,,670,14703,2,2
Partitions scanned,,671,24487,1,1
Partitions scanned,,672,7366,1,1
Partitions scanned,,673,3273,2,2
Partitions scanned,,674,5344,2,2
Partitions scanned,,675,23259,1,1
Partitions scanned,,676,9482,2,2
Partitions scanned,,677,29645,2,2
Partitions scanned,,678,28145,2,2
Partitions scanned,,679,19939,2,2
Partitions scanned,,680,27462,2,2
Partitions scanned,,681,11510,2,2
Partitions scanned,,682,21345,1,1
Partitions scanned,,683,24744,2,2
Partitions scanned,,684,2839,2,2
Partitions scanned,,685,20368,1,1
Partitions scanned,,686,13559,1,1
Partitions scanned,,687,25370,1,1
Partitions scanned,,688,5813,1,1
Partitions scanned,,689,23572,2,2
