Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,231,80217,1,33167,80217
Partitions scanned,,232,4124,1,1718,4124
Partitions scanned,,233,19929,1,8373,19929
Partitions scanned,,234,6009,1,2483,6009
Partitions scanned,,235,9958,1,4126,9958
Partitions scanned,,236,10786,1,4381,10786
Partitions scanned,,237,90958,1,37234,90958
Partitions scanned,,238,82804,1,33962,82804
Partitions scanned,,239,67689,1,27898,67689
Partitions scanned,,240,40124,1,16473,40124
Partitions scanned,,241,52135,1,21398,52135
Partitions scanned,,242,36542,1,15085,36542
Partitions scanned,,243,69252,1,28605,69252
Partitions scanned,,244,66864,1,27587,66864
Partitions scanned,,245,31029,1,12817,31029
Partitions scanned,,246,25995,0,10709,25995
Partitions scanned,,247,32745,1,13459,32745
Partitions scanned,,248,43600,1,17901,43600
Partitions scanned,,249,85215,1,35157,85215
Partitions scanned,,250,65394,1,26684,65394
Partitions scanned,,251,70265,1,28895,70265
Partitions scanned,,252,82976,0,34332,82976
Partitions scanned,,253,8938,1,3600,8938
Partitions scanned,,254,24482,1,10193,24482
Partitions scanned,,255,47191,1,19363,47191
Partitions scanned,,256,76107,1,31375,76107
Partitions scanned,,257,39896,1,16448,39896
Partitions scanned,,258,10496,1,4399,10496
Partitions scanned,,259,80502,1,33263,80502
Partitions scanned,,260,72024,1,30019,72024
Partitions scanned,,261,17339,0,7045,17339
Partitions scanned,,262,57250,1,23639,57250
Partitions scanned,,263,19213,0,7941,19213
Partitions scanned,,264,97898,1,40574,97898
Partitions scanned,,265,70630,0,29017,70630
Partitions scanned,,266,36155,0,14922,36155
Partitions scanned,,267,56221,1,22814,56221
Partitions scanned,,268,73878,1,30505,73878
Partitions scanned,,269,81463,1,33564,81463
Partitions scanned,,270,5283,1,2144,5283
Partitions scanned,,271,72780,1,29928,72780
Partitions scanned,,272,34324,1,14207,34324
Partitions scanned,,273,53822,1,22100,53822
Partitions scanned,,274,59460,1,24359,59460
Partitions scanned,,275,35999,1,14687,35999
Partitions scanned,,276,78874,1,32342,78874
Partitions scanned,,277,73432,1,30329,73432
Partitions scanned,,278,40572,1,16589,40572
Partitions scanned,,279,87416,1,36073,87416
Partitions scanned,,280,72462,1,30035,72462
Partitions scanned,,281,46881,0,19392,46881
Partitions scanned,,282,55532,1,23006,55532
Partitions scanned,,283,24107,1,9854,24107
Partitions scanned,,284,35678,1,14716,35678
Partitions scanned,,285,46919,1,19440,46919
Partitions scanned,,286,60874,0,25305,60874
Partitions scanned,,287,18484,1,7689,18484
Partitions scanned,,288,67304,1,27656,67304
Partitions scanned,,289,62244,1,25586,62244
Partitions scanned,,290,15003,1,6170,15003
Partitions scanned,,291,7123,1,2949,7123
Partitions scanned,,292,16810,1,7020,16810
Partitions scanned,,293,28786,1,11721,28786
Partitions scanned,,294,33176,1,13813,33176
Partitions scanned,,295,67196,1,27473,67196
Partitions scanned,,296,98354,1,40747,98354
Partitions scanned,,297,83376,1,34406,83376
Partitions scanned,,298,86516,1,35624,86516
Partitions scanned,,299,77401,1,31631,77401
Partitions scanned,,300,57817,0,23765,57817
Partitions scanned,,301,43531,1,17980,43531
Partitions scanned,,302,10379,1,4310,10379
Partitions scanned,,303,51282,1,20966,51282
Partitions scanned,,304,91957,1,37743,91957
Partitions scanned,,305,222,1,98,222
Partitions scanned,,306,9716,1,4022,9716
Partitions scanned,,307,61960,0,25371,61960
Partitions scanned,,308,98096,1,40364,98096
Partitions scanned,,309,72066,1,29637,72066
Partitions scanned,,310,27515,1,11399,27515
Partitions scanned,,311,90563,1,37560,90563
Partitions scanned,,312,60057,1,24745,60057
Partitions scanned,,313,73281,1,30221,73281
Partitions scanned,,314,26937,1,11125,26937
Partitions scanned,,315,54823,1,22498,54823
Partitions scanned,,316,49559,1,20599,49559
Partitions scanned,,317,81304,1,33544,81304
Partitions scanned,,318,24837,1,10356,24837
Partitions scanned,,319,30662,1,12746,30662
Partitions scanned,,320,7118,1,2891,7118
